"","Site","Buffer_m","Year","Class","Pixels"
"547","IAAME",5000,2010,"Fallow/Idle Cropland",1
"548","IAAME",5000,2010,"Forest",3
"549","IAAME",5000,2010,"Barren",372
"550","IAAME",5000,2010,"Wetlands",4
"551","IAAME",5000,2010,"Open Water",108
"552","IAAME",5000,2010,"Developed/Open Space",5291
"553","IAAME",5000,2010,"Developed/Low Intensity",1058
"554","IAAME",5000,2010,"Developed/Med Intensity",443
"555","IAAME",5000,2010,"Developed/High Intensity",53
"556","IAAME",5000,2010,"Deciduous Forest",492
"557","IAAME",5000,2010,"Evergreen Forest",1
"558","IAAME",5000,2010,"Grassland/Pasture",6627
"559","IAAME",5000,2010,"Woody Wetlands",24
"560","IAAME",5000,2010,"Herbaceous Wetlands",23
"561","IAAME",5000,2011,"Corn",40571
"562","IAAME",5000,2011,"Soybeans",31395
"563","IAAME",5000,2011,"Rye",14
"564","IAAME",5000,2011,"Oats",64
"565","IAAME",5000,2011,"Alfalfa",889
"566","IAAME",5000,2011,"Other Hay/Non Alfalfa",144
"567","IAAME",5000,2011,"Sod/Grass Seed",1
"568","IAAME",5000,2011,"Barren",274
"569","IAAME",5000,2011,"Open Water",167
"570","IAAME",5000,2011,"Developed/Open Space",5870
"571","IAAME",5000,2011,"Developed/Low Intensity",1015
"572","IAAME",5000,2011,"Developed/Med Intensity",448
"573","IAAME",5000,2011,"Developed/High Intensity",37
"574","IAAME",5000,2011,"Deciduous Forest",474
"575","IAAME",5000,2011,"Grassland/Pasture",5782
"576","IAAME",5000,2011,"Woody Wetlands",37
"577","IAAME",5000,2011,"Herbaceous Wetlands",59
"578","IAAME",5000,2012,"Corn",47122
"579","IAAME",5000,2012,"Soybeans",23798
"580","IAAME",5000,2012,"Pop or Orn Corn",9
"581","IAAME",5000,2012,"Rye",7
"582","IAAME",5000,2012,"Oats",48
"583","IAAME",5000,2012,"Alfalfa",549
"584","IAAME",5000,2012,"Other Hay/Non Alfalfa",111
"585","IAAME",5000,2012,"Other Crops",2
"586","IAAME",5000,2012,"Fallow/Idle Cropland",3
"587","IAAME",5000,2012,"Barren",225
"588","IAAME",5000,2012,"Open Water",203
"589","IAAME",5000,2012,"Developed/Open Space",6040
"590","IAAME",5000,2012,"Developed/Low Intensity",967
"591","IAAME",5000,2012,"Developed/Med Intensity",491
"592","IAAME",5000,2012,"Developed/High Intensity",44
"593","IAAME",5000,2012,"Deciduous Forest",576
"594","IAAME",5000,2012,"Grassland/Pasture",6756
"595","IAAME",5000,2012,"Woody Wetlands",50
"596","IAAME",5000,2012,"Herbaceous Wetlands",240
"597","IAAME",5000,2013,"Background",48346
"598","IAAME",5000,2013,"Sorghum",23485
"599","IAAME",5000,2013,"Rye",77
"600","IAAME",5000,2013,"Mustard",662
"601","IAAME",5000,2013,"Alfalfa",109
"602","IAAME",5000,2013,"Switchgrass",3
"603","IAAME",5000,2013,"Shrubland",177
"604","IAAME",5000,2013,"Aquaculture",146
"605","IAAME",5000,2013,"Perennial Ice/Snow",5919
"606","IAAME",5000,2013,"Developed/Open Space",1072
"607","IAAME",5000,2013,"Developed/Low Intensity",505
"608","IAAME",5000,2013,"Developed/Med Intensity",37
"609","IAAME",5000,2013,"Developed/High Intensity",566
"610","IAAME",5000,2013,"Mixed Forest",6036
"611","IAAME",5000,2013,"Grassland/Pasture",39
"612","IAAME",5000,2013,"Woody Wetlands",62
"613","IAAME",5000,2014,"Background",44705
"614","IAAME",5000,2014,"Sorghum",27268
"615","IAAME",5000,2014,"Tobacco",35
"616","IAAME",5000,2014,"Spring Wheat",4
"617","IAAME",5000,2014,"Rye",100
"618","IAAME",5000,2014,"Mustard",783
"619","IAAME",5000,2014,"Alfalfa",126
"620","IAAME",5000,2014,"Herbs",2
"621","IAAME",5000,2014,"Clover/Wildflowers",1
"622","IAAME",5000,2014,"Switchgrass",16
"623","IAAME",5000,2014,"Forest",3
"624","IAAME",5000,2014,"Shrubland",37
"625","IAAME",5000,2014,"Aquaculture",132
"626","IAAME",5000,2014,"Perennial Ice/Snow",5719
"627","IAAME",5000,2014,"Developed/Open Space",1253
"628","IAAME",5000,2014,"Developed/Low Intensity",882
"629","IAAME",5000,2014,"Developed/Med Intensity",138
"630","IAAME",5000,2014,"Developed/High Intensity",602
"631","IAAME",5000,2014,"Deciduous Forest",4
"632","IAAME",5000,2014,"Mixed Forest",5381
"633","IAAME",5000,2014,"Grassland/Pasture",15
"634","IAAME",5000,2014,"Woody Wetlands",35
"635","IAAME",5000,2015,"Background",39137
"636","IAAME",5000,2015,"Sorghum",33398
"637","IAAME",5000,2015,"Tobacco",16
"638","IAAME",5000,2015,"Spring Wheat",13
"639","IAAME",5000,2015,"Rye",119
"640","IAAME",5000,2015,"Mustard",354
"641","IAAME",5000,2015,"Alfalfa",14
"642","IAAME",5000,2015,"Camelina",1
"643","IAAME",5000,2015,"Clover/Wildflowers",79
"644","IAAME",5000,2015,"Switchgrass",57
"645","IAAME",5000,2015,"Shrubland",89
"646","IAAME",5000,2015,"Aquaculture",194
"647","IAAME",5000,2015,"Perennial Ice/Snow",5706
"648","IAAME",5000,2015,"Developed/Open Space",1253
"649","IAAME",5000,2015,"Developed/Low Intensity",853
"650","IAAME",5000,2015,"Developed/Med Intensity",146
"651","IAAME",5000,2015,"Developed/High Intensity",601
"652","IAAME",5000,2015,"Mixed Forest",5003
"653","IAAME",5000,2015,"Grassland/Pasture",85
"654","IAAME",5000,2015,"Woody Wetlands",123
"655","IAAME",5000,2016,"Corn",49163
"656","IAAME",5000,2016,"Sorghum",1
"657","IAAME",5000,2016,"Soybeans",22744
"658","IAAME",5000,2016,"Sweet Corn",92
"659","IAAME",5000,2016,"Pop or Orn Corn",4
"660","IAAME",5000,2016,"Winter Wheat",1
"661","IAAME",5000,2016,"Rye",24
"662","IAAME",5000,2016,"Oats",131
"663","IAAME",5000,2016,"Alfalfa",910
"664","IAAME",5000,2016,"Other Hay/Non Alfalfa",26
"665","IAAME",5000,2016,"Sod/Grass Seed",8
"666","IAAME",5000,2016,"Fallow/Idle Cropland",53
"667","IAAME",5000,2016,"Barren",53
"668","IAAME",5000,2016,"Open Water",124
"669","IAAME",5000,2016,"Developed/Open Space",5819
"670","IAAME",5000,2016,"Developed/Low Intensity",1245
"671","IAAME",5000,2016,"Developed/Med Intensity",824
"672","IAAME",5000,2016,"Developed/High Intensity",141
"673","IAAME",5000,2016,"Deciduous Forest",656
"674","IAAME",5000,2016,"Grassland/Pasture",5140
"675","IAAME",5000,2016,"Woody Wetlands",10
"676","IAAME",5000,2016,"Herbaceous Wetlands",72
"677","IAAME",5000,2017,"Corn",36313
"678","IAAME",5000,2017,"Soybeans",36166
"679","IAAME",5000,2017,"Rye",8
"680","IAAME",5000,2017,"Oats",10
"681","IAAME",5000,2017,"Alfalfa",614
"682","IAAME",5000,2017,"Other Hay/Non Alfalfa",68
"683","IAAME",5000,2017,"Sod/Grass Seed",1
"684","IAAME",5000,2017,"Shrubland",1
"685","IAAME",5000,2017,"Barren",75
"686","IAAME",5000,2017,"Open Water",148
"687","IAAME",5000,2017,"Developed/Open Space",5749
"688","IAAME",5000,2017,"Developed/Low Intensity",1257
"689","IAAME",5000,2017,"Developed/Med Intensity",805
"690","IAAME",5000,2017,"Developed/High Intensity",168
"691","IAAME",5000,2017,"Deciduous Forest",645
"692","IAAME",5000,2017,"Grassland/Pasture",5080
"693","IAAME",5000,2017,"Woody Wetlands",49
"694","IAAME",5000,2017,"Herbaceous Wetlands",84
"695","IAAME",500,2008,"Corn",296
"696","IAAME",500,2008,"Soybeans",179
"697","IAAME",500,2008,"Oats",1
"698","IAAME",500,2008,"Alfalfa",6
"699","IAAME",500,2008,"Fallow/Idle Cropland",1
"700","IAAME",500,2008,"Developed/Open Space",98
"701","IAAME",500,2008,"Developed/Low Intensity",13
"702","IAAME",500,2008,"Developed/Med Intensity",7
"703","IAAME",500,2008,"Developed/High Intensity",5
"704","IAAME",500,2008,"Grassland/Pasture",269
"705","IAAME",500,2009,"Corn",268
"706","IAAME",500,2009,"Soybeans",237
"707","IAAME",500,2009,"Barley",1
"708","IAAME",500,2009,"Oats",2
"709","IAAME",500,2009,"Fallow/Idle Cropland",1
"710","IAAME",500,2009,"Open Water",2
"711","IAAME",500,2009,"Developed/Open Space",92
"712","IAAME",500,2009,"Developed/Low Intensity",15
"713","IAAME",500,2009,"Developed/Med Intensity",20
"714","IAAME",500,2009,"Developed/High Intensity",6
"715","IAAME",500,2009,"Barren",10
"716","IAAME",500,2009,"Grassland/Pasture",221
"717","IAAME",500,2010,"Corn",224
"718","IAAME",500,2010,"Soybeans",358
"719","IAAME",500,2010,"Oats",3
"720","IAAME",500,2010,"Alfalfa",5
"721","IAAME",500,2010,"Other Hay/Non Alfalfa",1
"722","IAAME",500,2010,"Sod/Grass Seed",1
"723","IAAME",500,2010,"Fallow/Idle Cropland",1
"724","IAAME",500,2010,"Barren",16
"725","IAAME",500,2010,"Developed/Open Space",99
"726","IAAME",500,2010,"Developed/Low Intensity",14
"727","IAAME",500,2010,"Developed/Med Intensity",8
"728","IAAME",500,2010,"Developed/High Intensity",6
"729","IAAME",500,2010,"Grassland/Pasture",139
"730","IAAME",500,2011,"Corn",291
"731","IAAME",500,2011,"Soybeans",187
"732","IAAME",500,2011,"Oats",32
"733","IAAME",500,2011,"Barren",34
"734","IAAME",500,2011,"Open Water",1
"735","IAAME",500,2011,"Developed/Open Space",96
"736","IAAME",500,2011,"Developed/Low Intensity",11
"737","IAAME",500,2011,"Developed/Med Intensity",8
"738","IAAME",500,2011,"Developed/High Intensity",2
"739","IAAME",500,2011,"Grassland/Pasture",197
"740","IAAME",500,2011,"Herbaceous Wetlands",16
"741","IAAME",500,2012,"Corn",316
"742","IAAME",500,2012,"Soybeans",221
"743","IAAME",500,2012,"Alfalfa",1
"744","IAAME",500,2012,"Barren",30
"745","IAAME",500,2012,"Open Water",1
"746","IAAME",500,2012,"Developed/Open Space",95
"747","IAAME",500,2012,"Developed/Low Intensity",12
"748","IAAME",500,2012,"Developed/Med Intensity",6
"749","IAAME",500,2012,"Developed/High Intensity",5
"750","IAAME",500,2012,"Grassland/Pasture",175
"751","IAAME",500,2012,"Herbaceous Wetlands",13
"752","IAAME",500,2013,"Background",377
"753","IAAME",500,2013,"Sorghum",125
"754","IAAME",500,2013,"Rye",17
"755","IAAME",500,2013,"Alfalfa",2
"756","IAAME",500,2013,"Shrubland",31
"757","IAAME",500,2013,"Perennial Ice/Snow",92
"758","IAAME",500,2013,"Developed/Open Space",13
"759","IAAME",500,2013,"Developed/Low Intensity",6
"760","IAAME",500,2013,"Developed/Med Intensity",5
"761","IAAME",500,2013,"Mixed Forest",205
"762","IAAME",500,2013,"Woody Wetlands",2
"763","IAAME",500,2014,"Background",180
"764","IAAME",500,2014,"Sorghum",384
"765","IAAME",500,2014,"Rye",1
"766","IAAME",500,2014,"Mustard",1
"767","IAAME",500,2014,"Shrubland",2
"768","IAAME",500,2014,"Aquaculture",1
"769","IAAME",500,2014,"Perennial Ice/Snow",89
"770","IAAME",500,2014,"Developed/Open Space",16
"771","IAAME",500,2014,"Developed/Low Intensity",31
"772","IAAME",500,2014,"Developed/Med Intensity",16
"773","IAAME",500,2014,"Mixed Forest",153
"774","IAAME",500,2014,"Woody Wetlands",1
"775","IAAME",500,2015,"Background",362
"776","IAAME",500,2015,"Sorghum",139
"777","IAAME",500,2015,"Rye",31
"778","IAAME",500,2015,"Mustard",20
"779","IAAME",500,2015,"Clover/Wildflowers",11
"780","IAAME",500,2015,"Switchgrass",3
"781","IAAME",500,2015,"Shrubland",6
"782","IAAME",500,2015,"Aquaculture",3
"783","IAAME",500,2015,"Perennial Ice/Snow",91
"784","IAAME",500,2015,"Developed/Open Space",15
"785","IAAME",500,2015,"Developed/Low Intensity",28
"786","IAAME",500,2015,"Developed/Med Intensity",17
"787","IAAME",500,2015,"Mixed Forest",148
"788","IAAME",500,2015,"Woody Wetlands",1
"789","IAAME",500,2016,"Corn",367
"790","IAAME",500,2016,"Soybeans",186
"791","IAAME",500,2016,"Oats",5
"792","IAAME",500,2016,"Alfalfa",13
"793","IAAME",500,2016,"Other Hay/Non Alfalfa",1
"794","IAAME",500,2016,"Fallow/Idle Cropland",1
"795","IAAME",500,2016,"Barren",3
"796","IAAME",500,2016,"Developed/Open Space",90
"797","IAAME",500,2016,"Developed/Low Intensity",14
"798","IAAME",500,2016,"Developed/Med Intensity",32
"799","IAAME",500,2016,"Developed/High Intensity",16
"800","IAAME",500,2016,"Grassland/Pasture",147
"801","IAAME",500,2017,"Corn",322
"802","IAAME",500,2017,"Soybeans",235
"803","IAAME",500,2017,"Alfalfa",8
"804","IAAME",500,2017,"Barren",4
"805","IAAME",500,2017,"Developed/Open Space",89
"806","IAAME",500,2017,"Developed/Low Intensity",17
"807","IAAME",500,2017,"Developed/Med Intensity",27
"808","IAAME",500,2017,"Developed/High Intensity",19
"809","IAAME",500,2017,"Grassland/Pasture",154
"810","IAKAN",10000,2008,"Corn",182846
"811","IAKAN",10000,2008,"Soybeans",121444
"812","IAKAN",10000,2008,"Winter Wheat",7
"813","IAKAN",10000,2008,"Oats",30
"814","IAKAN",10000,2008,"Alfalfa",349
"815","IAKAN",10000,2008,"Other Hay/Non Alfalfa",10
"816","IAKAN",10000,2008,"Fallow/Idle Cropland",3
"817","IAKAN",10000,2008,"Open Water",1410
"818","IAKAN",10000,2008,"Developed/Open Space",17722
"819","IAKAN",10000,2008,"Developed/Low Intensity",1194
"820","IAKAN",10000,2008,"Developed/Med Intensity",362
"821","IAKAN",10000,2008,"Developed/High Intensity",69
"822","IAKAN",10000,2008,"Barren",35
"823","IAKAN",10000,2008,"Deciduous Forest",1235
"824","IAKAN",10000,2008,"Grassland/Pasture",20640
"825","IAKAN",10000,2008,"Woody Wetlands",648
"826","IAKAN",10000,2008,"Herbaceous Wetlands",1024
"827","IAKAN",10000,2009,"Corn",167254
"828","IAKAN",10000,2009,"Soybeans",138420
"829","IAKAN",10000,2009,"Sweet Corn",1
"830","IAKAN",10000,2009,"Rye",1
"831","IAKAN",10000,2009,"Oats",72
"832","IAKAN",10000,2009,"Alfalfa",112
"833","IAKAN",10000,2009,"Other Hay/Non Alfalfa",15
"834","IAKAN",10000,2009,"Peas",57
"835","IAKAN",10000,2009,"Fallow/Idle Cropland",1
"836","IAKAN",10000,2009,"Open Water",1383
"837","IAKAN",10000,2009,"Developed/Open Space",17824
"838","IAKAN",10000,2009,"Developed/Low Intensity",1240
"839","IAKAN",10000,2009,"Developed/Med Intensity",344
"840","IAKAN",10000,2009,"Developed/High Intensity",83
"841","IAKAN",10000,2009,"Barren",100
"842","IAKAN",10000,2009,"Deciduous Forest",1486
"843","IAKAN",10000,2009,"Evergreen Forest",1
"844","IAKAN",10000,2009,"Grassland/Pasture",19320
"845","IAKAN",10000,2009,"Woody Wetlands",475
"846","IAKAN",10000,2009,"Herbaceous Wetlands",839
"847","IAKAN",10000,2010,"Corn",174635
"848","IAKAN",10000,2010,"Soybeans",136121
"849","IAKAN",10000,2010,"Winter Wheat",1
"850","IAKAN",10000,2010,"Oats",34
"851","IAKAN",10000,2010,"Alfalfa",190
"852","IAKAN",10000,2010,"Other Hay/Non Alfalfa",96
"853","IAKAN",10000,2010,"Peas",2
"854","IAKAN",10000,2010,"Clover/Wildflowers",1
"855","IAKAN",10000,2010,"Switchgrass",1
"856","IAKAN",10000,2010,"Forest",8
"857","IAKAN",10000,2010,"Barren",57
"858","IAKAN",10000,2010,"Wetlands",51
"859","IAKAN",10000,2010,"Open Water",1474
"860","IAKAN",10000,2010,"Developed/Open Space",15574
"861","IAKAN",10000,2010,"Developed/Low Intensity",842
"862","IAKAN",10000,2010,"Developed/Med Intensity",160
"863","IAKAN",10000,2010,"Developed/High Intensity",73
"864","IAKAN",10000,2010,"Deciduous Forest",1461
"865","IAKAN",10000,2010,"Grassland/Pasture",17098
"866","IAKAN",10000,2010,"Woody Wetlands",541
"867","IAKAN",10000,2010,"Herbaceous Wetlands",608
"868","IAKAN",10000,2011,"Corn",176369
"869","IAKAN",10000,2011,"Soybeans",127860
"870","IAKAN",10000,2011,"Winter Wheat",1
"871","IAKAN",10000,2011,"Oats",61
"872","IAKAN",10000,2011,"Alfalfa",396
"873","IAKAN",10000,2011,"Other Hay/Non Alfalfa",282
"874","IAKAN",10000,2011,"Barren",191
"875","IAKAN",10000,2011,"Open Water",1691
"876","IAKAN",10000,2011,"Developed/Open Space",18369
"877","IAKAN",10000,2011,"Developed/Low Intensity",740
"878","IAKAN",10000,2011,"Developed/Med Intensity",175
"879","IAKAN",10000,2011,"Developed/High Intensity",82
"880","IAKAN",10000,2011,"Deciduous Forest",1519
"881","IAKAN",10000,2011,"Grassland/Pasture",19680
"882","IAKAN",10000,2011,"Woody Wetlands",546
"883","IAKAN",10000,2011,"Herbaceous Wetlands",1066
"884","IAKAN",10000,2012,"Corn",191392
"885","IAKAN",10000,2012,"Soybeans",109358
"886","IAKAN",10000,2012,"Sweet Corn",11
"887","IAKAN",10000,2012,"Oats",11
"888","IAKAN",10000,2012,"Alfalfa",295
"889","IAKAN",10000,2012,"Other Hay/Non Alfalfa",44
"890","IAKAN",10000,2012,"Peas",2
"891","IAKAN",10000,2012,"Fallow/Idle Cropland",1
"892","IAKAN",10000,2012,"Barren",134
"893","IAKAN",10000,2012,"Open Water",1566
"894","IAKAN",10000,2012,"Developed/Open Space",18340
"895","IAKAN",10000,2012,"Developed/Low Intensity",865
"896","IAKAN",10000,2012,"Developed/Med Intensity",258
"897","IAKAN",10000,2012,"Developed/High Intensity",77
"898","IAKAN",10000,2012,"Deciduous Forest",1266
"899","IAKAN",10000,2012,"Evergreen Forest",1
"900","IAKAN",10000,2012,"Mixed Forest",1
"901","IAKAN",10000,2012,"Grassland/Pasture",21515
"902","IAKAN",10000,2012,"Woody Wetlands",730
"903","IAKAN",10000,2012,"Herbaceous Wetlands",3161
"904","IAKAN",10000,2013,"Background",177024
"905","IAKAN",10000,2013,"Sorghum",126121
"906","IAKAN",10000,2013,"Dbl Crop WinWht/Soybeans",19
"907","IAKAN",10000,2013,"Rye",108
"908","IAKAN",10000,2013,"Mustard",446
"909","IAKAN",10000,2013,"Alfalfa",117
"910","IAKAN",10000,2013,"Shrubland",114
"911","IAKAN",10000,2013,"Aquaculture",1581
"912","IAKAN",10000,2013,"Perennial Ice/Snow",18544
"913","IAKAN",10000,2013,"Developed/Open Space",737
"914","IAKAN",10000,2013,"Developed/Low Intensity",197
"915","IAKAN",10000,2013,"Developed/Med Intensity",71
"916","IAKAN",10000,2013,"Developed/High Intensity",1070
"917","IAKAN",10000,2013,"Deciduous Forest",1
"918","IAKAN",10000,2013,"Mixed Forest",19554
"919","IAKAN",10000,2013,"Grassland/Pasture",1079
"920","IAKAN",10000,2013,"Woody Wetlands",2243
"921","IAKAN",10000,2013,"Dbl Crop Soybeans/Oats",2
"922","IAKAN",10000,2014,"Background",188970
"923","IAKAN",10000,2014,"Rice",2
"924","IAKAN",10000,2014,"Sorghum",115633
"925","IAKAN",10000,2014,"Tobacco",25
"926","IAKAN",10000,2014,"Spring Wheat",1
"927","IAKAN",10000,2014,"Dbl Crop WinWht/Soybeans",4
"928","IAKAN",10000,2014,"Rye",152
"929","IAKAN",10000,2014,"Mustard",195
"930","IAKAN",10000,2014,"Alfalfa",115
"931","IAKAN",10000,2014,"Potatoes",1
"932","IAKAN",10000,2014,"Lentils",18
"933","IAKAN",10000,2014,"Switchgrass",1
"934","IAKAN",10000,2014,"Shrubland",100
"935","IAKAN",10000,2014,"Aquaculture",1437
"936","IAKAN",10000,2014,"Perennial Ice/Snow",16887
"937","IAKAN",10000,2014,"Developed/Open Space",1338
"938","IAKAN",10000,2014,"Developed/Low Intensity",504
"939","IAKAN",10000,2014,"Developed/Med Intensity",101
"940","IAKAN",10000,2014,"Developed/High Intensity",1464
"941","IAKAN",10000,2014,"Deciduous Forest",3
"942","IAKAN",10000,2014,"Mixed Forest",19088
"943","IAKAN",10000,2014,"Grassland/Pasture",488
"944","IAKAN",10000,2014,"Woody Wetlands",2501
"945","IAKAN",10000,2015,"Background",178573
"946","IAKAN",10000,2015,"Rice",1
"947","IAKAN",10000,2015,"Sorghum",128332
"948","IAKAN",10000,2015,"Tobacco",2
"949","IAKAN",10000,2015,"Spring Wheat",1
"950","IAKAN",10000,2015,"Rye",71
"951","IAKAN",10000,2015,"Mustard",539
"952","IAKAN",10000,2015,"Alfalfa",125
"953","IAKAN",10000,2015,"Switchgrass",2
"954","IAKAN",10000,2015,"Shrubland",216
"955","IAKAN",10000,2015,"Aquaculture",1683
"956","IAKAN",10000,2015,"Perennial Ice/Snow",17715
"957","IAKAN",10000,2015,"Developed/Open Space",1133
"958","IAKAN",10000,2015,"Developed/Low Intensity",535
"959","IAKAN",10000,2015,"Developed/Med Intensity",69
"960","IAKAN",10000,2015,"Developed/High Intensity",1440
"961","IAKAN",10000,2015,"Deciduous Forest",2
"962","IAKAN",10000,2015,"Mixed Forest",13350
"963","IAKAN",10000,2015,"Grassland/Pasture",820
"964","IAKAN",10000,2015,"Woody Wetlands",4419
"965","IAKAN",10000,2016,"Corn",198048
"966","IAKAN",10000,2016,"Soybeans",108877
"967","IAKAN",10000,2016,"Oats",17
"968","IAKAN",10000,2016,"Alfalfa",225
"969","IAKAN",10000,2016,"Other Hay/Non Alfalfa",27
"970","IAKAN",10000,2016,"Barren",155
"971","IAKAN",10000,2016,"Open Water",1748
"972","IAKAN",10000,2016,"Developed/Open Space",17476
"973","IAKAN",10000,2016,"Developed/Low Intensity",1201
"974","IAKAN",10000,2016,"Developed/Med Intensity",511
"975","IAKAN",10000,2016,"Developed/High Intensity",104
"976","IAKAN",10000,2016,"Deciduous Forest",1440
"977","IAKAN",10000,2016,"Grassland/Pasture",15430
"978","IAKAN",10000,2016,"Woody Wetlands",659
"979","IAKAN",10000,2016,"Herbaceous Wetlands",3110
"980","IAKAN",10000,2017,"Corn",184966
"981","IAKAN",10000,2017,"Soybeans",122861
"982","IAKAN",10000,2017,"Rye",2
"983","IAKAN",10000,2017,"Oats",104
"984","IAKAN",10000,2017,"Alfalfa",243
"985","IAKAN",10000,2017,"Other Hay/Non Alfalfa",139
"986","IAKAN",10000,2017,"Barren",162
"987","IAKAN",10000,2017,"Open Water",1717
"988","IAKAN",10000,2017,"Developed/Open Space",17434
"989","IAKAN",10000,2017,"Developed/Low Intensity",1168
"990","IAKAN",10000,2017,"Developed/Med Intensity",458
"991","IAKAN",10000,2017,"Developed/High Intensity",71
"992","IAKAN",10000,2017,"Deciduous Forest",1652
"993","IAKAN",10000,2017,"Grassland/Pasture",13611
"994","IAKAN",10000,2017,"Woody Wetlands",833
"995","IAKAN",10000,2017,"Herbaceous Wetlands",3607
"996","IAKAN",1000,2008,"Corn",1116
"997","IAKAN",1000,2008,"Soybeans",1054
"998","IAKAN",1000,2008,"Open Water",75
"999","IAKAN",1000,2008,"Developed/Open Space",341
"1000","IAKAN",1000,2008,"Developed/Low Intensity",451
"1001","IAKAN",1000,2008,"Developed/Med Intensity",115
"1002","IAKAN",1000,2008,"Developed/High Intensity",59
"1003","IAKAN",1000,2008,"Barren",1
"1004","IAKAN",1000,2008,"Deciduous Forest",7
"1005","IAKAN",1000,2008,"Grassland/Pasture",251
"1006","IAKAN",1000,2008,"Woody Wetlands",1
